case_id,dispute_amount,dispute_reason,days_since_order,order_exists,invoice_exists,payment_confirmed,delivery_status,tracking_number_present,customer_communication,refund_status,customer_prior_dispute_count,outcome
CB-6731,17762.27,item_not_received,11,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6732,18274.33,item_not_received,16,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6733,2468.38,item_not_received,32,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-6734,15745.86,unauthorized_transaction,35,True,True,True,unknown,False,no_contact,no_refund,0,lost
CB-6735,11692.57,not_as_described,46,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-6736,589.41,duplicate_charge,31,True,True,True,delivered_confirmed,True,complained_before,no_refund,4,won
CB-6737,8359.31,not_as_described,25,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6738,561.66,item_not_received,69,True,True,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-6739,11782.63,item_not_received,49,True,True,True,not_delivered,False,no_contact,partial_refund,0,won
CB-6740,2620.21,unauthorized_transaction,46,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6741,8682.2,not_as_described,19,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6742,1686.17,not_as_described,13,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6743,1809.22,duplicate_charge,11,True,True,True,delivered_confirmed,True,no_contact,partial_refund,1,won
CB-6744,58035.87,not_as_described,32,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6745,54159.73,unauthorized_transaction,25,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-6746,1270.36,duplicate_charge,19,True,True,True,delivered_confirmed,False,complained_before,no_refund,1,won
CB-6747,18448.26,item_not_received,10,True,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6748,3492.17,not_as_described,31,True,True,True,delivered_confirmed,False,no_contact,full_refund,0,lost
CB-6749,937.94,item_not_received,21,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-6750,1634.15,not_as_described,14,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6751,1264.07,not_as_described,36,True,True,True,delivered_confirmed,False,no_contact,no_refund,1,won
CB-6752,15161.96,item_not_received,11,True,True,True,not_delivered,True,complained_before,full_refund,0,lost
CB-6753,4832.43,item_not_received,13,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-6754,43396.14,unauthorized_transaction,19,True,True,False,not_delivered,False,no_contact,no_refund,0,lost
CB-6755,8090.4,unauthorized_transaction,26,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-6756,1683.94,not_as_described,25,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,1,won
CB-6757,42349.93,not_as_described,30,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6758,13140.66,unauthorized_transaction,8,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,1,won
CB-6759,9739.02,item_not_received,37,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,2,won
CB-6760,16153.47,not_as_described,31,True,True,True,not_delivered,True,no_contact,no_refund,1,lost
CB-6761,5569.68,unauthorized_transaction,26,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6762,1573.86,not_as_described,23,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-6763,2285.83,duplicate_charge,51,True,True,True,unknown,False,no_contact,full_refund,0,lost
CB-6764,2344.73,item_not_received,24,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-6765,12986.58,duplicate_charge,19,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6766,2531.78,item_not_received,20,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-6767,2778.11,item_not_received,13,True,True,True,unknown,True,complained_before,partial_refund,2,lost
CB-6768,38882.18,item_not_received,28,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6769,2276.42,not_as_described,66,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6770,2857.28,unauthorized_transaction,30,False,False,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-6771,5535.55,item_not_received,34,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-6772,2594.16,not_as_described,26,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6773,7625.91,duplicate_charge,13,True,True,True,delivered_confirmed,False,complained_before,full_refund,2,lost
CB-6774,16338.31,item_not_received,12,False,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,1,won
CB-6775,19478.27,not_as_described,29,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,lost
CB-6776,1421.19,duplicate_charge,26,True,True,True,unknown,False,complained_before,full_refund,0,lost
CB-6777,1545.93,not_as_described,28,True,True,True,delivered_confirmed,True,complained_before,partial_refund,1,won
CB-6778,129690.17,item_not_received,17,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-6779,2508.77,item_not_received,22,True,False,True,not_delivered,False,no_contact,no_refund,0,lost
CB-6780,528.42,not_as_described,71,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6781,10777.9,unauthorized_transaction,46,True,True,False,delivered_confirmed,True,acknowledged_receipt,no_refund,3,won
CB-6782,25257.4,not_as_described,31,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-6783,2414.03,item_not_received,35,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-6784,33873.35,not_as_described,24,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6785,6110.29,item_not_received,40,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6786,805.25,item_not_received,10,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6787,13377.67,item_not_received,30,True,True,False,unknown,False,complained_before,no_refund,1,lost
CB-6788,7127.76,item_not_received,88,True,True,True,delivered_unconfirmed,True,no_contact,partial_refund,0,won
CB-6789,13035.1,not_as_described,29,False,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6790,633.67,unauthorized_transaction,20,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,lost
CB-6791,37587.4,item_not_received,12,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-6792,2515.08,not_as_described,8,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6793,97510.48,item_not_received,20,True,True,True,unknown,False,complained_before,no_refund,1,lost
CB-6794,12614.95,unauthorized_transaction,63,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-6795,17375.79,not_as_described,22,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6796,16393.3,item_not_received,25,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6797,11527.59,item_not_received,11,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6798,2407.45,unauthorized_transaction,24,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6799,1061.52,not_as_described,18,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6800,3533.4,item_not_received,29,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6801,2757.39,item_not_received,58,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6802,1085.01,item_not_received,17,True,False,True,not_delivered,True,complained_before,no_refund,0,won
CB-6803,1709.38,item_not_received,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-6804,49258.73,item_not_received,15,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6805,76353.17,duplicate_charge,24,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-6806,10128.45,unauthorized_transaction,18,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6807,12459.95,unauthorized_transaction,10,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6808,52628.57,unauthorized_transaction,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6809,602.64,unauthorized_transaction,12,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-6810,149042.3,not_as_described,62,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-6811,5204.98,unauthorized_transaction,27,False,False,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-6812,1463.57,unauthorized_transaction,35,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-6813,15783.42,not_as_described,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6814,52658.42,duplicate_charge,19,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-6815,3612.01,item_not_received,35,True,True,True,delivered_confirmed,True,complained_before,full_refund,3,won
CB-6816,3990.12,unauthorized_transaction,13,True,True,False,delivered_confirmed,True,no_contact,no_refund,1,won
CB-6817,2330.87,item_not_received,20,True,True,True,unknown,False,complained_before,no_refund,1,lost
CB-6818,800.72,not_as_described,18,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-6819,2921.86,duplicate_charge,36,False,False,True,delivered_confirmed,True,complained_before,full_refund,0,lost
CB-6820,1903.25,not_as_described,33,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,lost
CB-6821,73277.41,duplicate_charge,29,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-6822,69981.8,not_as_described,43,True,True,True,delivered_confirmed,False,complained_before,no_refund,1,won
CB-6823,13922.11,item_not_received,19,True,True,True,unknown,False,no_contact,no_refund,1,won
CB-6824,1281.07,item_not_received,23,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6825,905.81,not_as_described,24,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-6826,11374.58,item_not_received,42,True,True,False,not_delivered,False,complained_before,no_refund,0,lost
CB-6827,2105.77,duplicate_charge,14,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-6828,15097.07,not_as_described,24,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-6829,79034.53,item_not_received,27,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6830,7047.35,item_not_received,33,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6831,6540.8,item_not_received,12,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-6832,1063.0,item_not_received,28,True,True,True,not_delivered,False,no_contact,no_refund,1,won
CB-6833,3200.22,item_not_received,9,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6834,2776.75,unauthorized_transaction,38,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6835,7288.59,not_as_described,32,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-6836,594.71,item_not_received,38,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6837,2743.13,item_not_received,19,False,False,True,not_delivered,False,no_contact,no_refund,1,lost
CB-6838,77881.22,item_not_received,29,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-6839,1507.48,not_as_described,16,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6840,7678.75,duplicate_charge,21,False,False,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-6841,41292.82,not_as_described,10,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6842,2399.96,unauthorized_transaction,19,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6843,936.22,unauthorized_transaction,48,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6844,15906.36,not_as_described,13,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-6845,531.66,item_not_received,48,True,True,True,not_delivered,True,no_contact,no_refund,0,lost
CB-6846,1139.28,duplicate_charge,14,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-6847,50958.5,item_not_received,28,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-6848,6672.11,item_not_received,16,True,True,True,delivered_unconfirmed,False,acknowledged_receipt,no_refund,0,won
CB-6849,24193.36,item_not_received,14,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6850,21237.57,unauthorized_transaction,16,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-6851,2858.46,not_as_described,46,True,True,True,unknown,False,complained_before,full_refund,0,lost
CB-6852,48019.11,item_not_received,24,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-6853,64565.95,unauthorized_transaction,15,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-6854,16647.11,duplicate_charge,27,True,True,False,delivered_confirmed,True,complained_before,full_refund,2,lost
CB-6855,13015.78,unauthorized_transaction,14,True,True,True,unknown,False,acknowledged_receipt,no_refund,4,won
CB-6856,6494.56,item_not_received,18,True,True,True,unknown,False,complained_before,no_refund,1,lost
CB-6857,140962.16,unauthorized_transaction,21,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6858,2258.08,unauthorized_transaction,28,True,True,True,unknown,True,complained_before,no_refund,0,won
CB-6859,22770.31,not_as_described,32,True,True,False,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-6860,7282.61,item_not_received,21,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6861,4551.04,not_as_described,15,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6862,16453.62,item_not_received,54,True,False,True,not_delivered,True,no_contact,no_refund,0,won
CB-6863,18990.63,item_not_received,24,True,True,True,unknown,True,complained_before,partial_refund,0,lost
CB-6864,9759.93,unauthorized_transaction,26,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-6865,65105.74,not_as_described,83,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,full_refund,0,won
CB-6866,2152.56,not_as_described,20,True,True,True,delivered_confirmed,True,no_contact,full_refund,2,won
CB-6867,125302.36,item_not_received,32,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6868,6858.74,unauthorized_transaction,26,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-6869,791.89,not_as_described,20,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6870,5466.24,duplicate_charge,33,True,False,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-6871,4869.54,not_as_described,21,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-6872,9177.56,item_not_received,12,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,3,won
CB-6873,672.97,duplicate_charge,14,True,True,False,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6874,68602.25,unauthorized_transaction,22,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-6875,9394.56,unauthorized_transaction,46,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-6876,1895.21,unauthorized_transaction,47,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,0,won
CB-6877,1507.94,not_as_described,16,True,True,True,unknown,True,complained_before,no_refund,0,won
CB-6878,1121.76,item_not_received,37,True,True,True,delivered_confirmed,False,no_contact,full_refund,3,won
CB-6879,16345.05,duplicate_charge,37,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-6880,4194.1,item_not_received,9,True,True,True,delivered_unconfirmed,False,complained_before,full_refund,1,lost
CB-6881,3897.48,not_as_described,18,True,True,True,delivered_unconfirmed,True,no_contact,partial_refund,4,won
CB-6882,10006.85,duplicate_charge,8,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,1,won
CB-6883,1688.81,duplicate_charge,13,True,True,True,unknown,False,complained_before,full_refund,0,lost
CB-6884,109236.62,unauthorized_transaction,31,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,0,lost
CB-6885,16187.46,item_not_received,48,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-6886,63266.16,not_as_described,28,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-6887,7596.71,unauthorized_transaction,48,True,False,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6888,2988.71,item_not_received,15,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-6889,11929.86,not_as_described,19,False,False,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-6890,130286.04,duplicate_charge,38,True,True,True,delivered_confirmed,True,no_contact,full_refund,1,won
CB-6891,2817.82,not_as_described,14,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6892,887.49,unauthorized_transaction,24,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-6893,56917.08,not_as_described,13,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6894,19835.21,not_as_described,17,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-6895,3201.57,not_as_described,23,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6896,13706.8,item_not_received,35,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-6897,4120.89,item_not_received,40,True,True,True,unknown,False,acknowledged_receipt,partial_refund,0,won
CB-6898,2478.95,not_as_described,8,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,lost
CB-6899,24008.11,item_not_received,73,True,True,True,delivered_unconfirmed,False,no_contact,no_refund,1,lost
CB-6900,37810.3,item_not_received,21,True,True,False,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6901,10074.28,duplicate_charge,26,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-6902,87258.97,duplicate_charge,27,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-6903,869.22,item_not_received,12,True,True,True,delivered_unconfirmed,True,no_contact,partial_refund,0,won
CB-6904,2650.18,unauthorized_transaction,35,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6905,2919.4,not_as_described,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6906,1176.0,item_not_received,20,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-6907,35906.71,item_not_received,43,True,True,False,delivered_confirmed,False,complained_before,full_refund,0,won
CB-6908,1031.19,duplicate_charge,24,True,True,True,delivered_confirmed,True,complained_before,partial_refund,4,won
CB-6909,41775.32,item_not_received,17,False,False,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-6910,142344.53,item_not_received,34,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6911,4237.49,unauthorized_transaction,13,True,True,True,not_delivered,True,no_contact,no_refund,2,lost
CB-6912,2254.46,not_as_described,14,False,False,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-6913,7191.52,item_not_received,14,True,True,True,delivered_unconfirmed,True,no_contact,partial_refund,0,won
CB-6914,13313.38,unauthorized_transaction,23,True,False,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-6915,46293.83,duplicate_charge,14,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6916,9542.41,item_not_received,10,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-6917,2642.14,item_not_received,18,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-6918,1920.41,item_not_received,36,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6919,1738.97,not_as_described,19,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6920,15514.22,unauthorized_transaction,39,True,True,False,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6921,26208.07,unauthorized_transaction,19,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-6922,1125.83,not_as_described,36,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,2,won
CB-6923,8418.17,not_as_described,92,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-6924,57577.11,unauthorized_transaction,19,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-6925,7617.83,duplicate_charge,26,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-6926,28419.2,not_as_described,8,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6927,11759.93,item_not_received,38,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6928,5001.03,not_as_described,20,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-6929,46392.77,not_as_described,36,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6930,7051.68,unauthorized_transaction,28,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6931,1836.07,unauthorized_transaction,35,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-6932,1283.37,item_not_received,29,True,True,True,not_delivered,False,complained_before,no_refund,0,won
CB-6933,14407.85,unauthorized_transaction,24,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-6934,11925.81,item_not_received,13,True,True,True,not_delivered,False,no_contact,partial_refund,2,won
CB-6935,78933.56,unauthorized_transaction,19,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6936,3886.45,item_not_received,17,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-6937,2880.12,item_not_received,27,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6938,2029.94,not_as_described,42,True,True,True,unknown,True,complained_before,no_refund,0,lost
CB-6939,2770.64,item_not_received,16,True,True,True,not_delivered,False,complained_before,no_refund,2,lost
CB-6940,796.11,item_not_received,35,True,False,True,not_delivered,False,acknowledged_receipt,no_refund,4,won
CB-6941,5595.72,unauthorized_transaction,18,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6942,138244.31,item_not_received,32,True,True,True,unknown,True,complained_before,no_refund,0,won
CB-6943,13454.24,item_not_received,25,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6944,75020.47,item_not_received,26,True,True,True,delivered_confirmed,False,no_contact,no_refund,1,won
CB-6945,1327.64,item_not_received,22,False,False,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-6946,16797.91,item_not_received,50,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-6947,19137.7,duplicate_charge,39,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,2,won
CB-6948,51319.44,duplicate_charge,18,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-6949,70333.29,unauthorized_transaction,14,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6950,16029.5,item_not_received,38,True,True,True,not_delivered,True,complained_before,no_refund,1,won
CB-6951,14008.37,item_not_received,22,True,True,True,not_delivered,False,complained_before,no_refund,0,won
CB-6952,6155.67,unauthorized_transaction,32,True,True,False,delivered_confirmed,True,complained_before,no_refund,1,won
CB-6953,2809.47,item_not_received,19,True,True,True,unknown,False,no_contact,no_refund,0,lost
CB-6954,4863.12,item_not_received,10,True,True,True,not_delivered,True,complained_before,no_refund,0,lost
CB-6955,26468.83,unauthorized_transaction,52,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-6956,12343.31,not_as_described,28,True,True,True,delivered_confirmed,False,complained_before,no_refund,1,won
CB-6957,32524.19,item_not_received,24,True,True,True,delivered_confirmed,True,no_contact,full_refund,2,lost
CB-6958,122856.4,not_as_described,12,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6959,20881.31,item_not_received,59,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,lost
CB-6960,1253.01,item_not_received,25,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6961,49889.86,duplicate_charge,80,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-6962,18458.23,item_not_received,41,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-6963,43731.56,item_not_received,10,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6964,7139.76,not_as_described,27,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-6965,2852.66,unauthorized_transaction,16,True,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6966,1051.44,unauthorized_transaction,21,True,True,True,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-6967,12725.19,unauthorized_transaction,10,True,True,True,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-6968,1376.16,item_not_received,28,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,0,lost
CB-6969,14223.06,duplicate_charge,35,True,False,True,delivered_confirmed,True,complained_before,full_refund,1,won
CB-6970,12794.86,not_as_described,49,True,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6971,1760.85,item_not_received,40,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6972,10398.51,item_not_received,37,True,True,True,not_delivered,False,no_contact,no_refund,0,lost
CB-6973,40112.71,item_not_received,42,True,True,True,not_delivered,False,no_contact,partial_refund,1,won
CB-6974,31482.81,item_not_received,22,True,False,True,delivered_unconfirmed,False,complained_before,partial_refund,1,lost
CB-6975,2166.45,not_as_described,41,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6976,2918.46,item_not_received,27,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,2,won
CB-6977,1490.49,not_as_described,30,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6978,79964.94,not_as_described,27,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6979,4959.71,duplicate_charge,10,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6980,12826.87,item_not_received,12,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-6981,1918.45,not_as_described,42,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6982,14907.42,item_not_received,35,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-6983,62424.58,item_not_received,9,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-6984,10506.47,item_not_received,32,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6985,88646.86,item_not_received,17,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-6986,76750.24,item_not_received,49,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-6987,1070.28,item_not_received,30,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6988,1616.2,not_as_described,5,True,True,True,not_delivered,False,complained_before,no_refund,1,lost
CB-6989,2690.1,item_not_received,22,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-6990,16027.83,item_not_received,32,True,False,True,not_delivered,False,complained_before,no_refund,1,won
CB-6991,748.4,unauthorized_transaction,25,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-6992,7873.48,item_not_received,33,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-6993,2396.96,not_as_described,25,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-6994,2520.85,item_not_received,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6995,20888.32,unauthorized_transaction,62,True,True,True,not_delivered,True,no_contact,full_refund,2,lost
CB-6996,2912.45,unauthorized_transaction,24,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-6997,1161.61,not_as_described,15,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-6998,7510.29,item_not_received,15,True,True,True,not_delivered,True,complained_before,no_refund,0,lost
